Struct_ID, OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,Pipe_Grade
100,-0.533954462,-0.2,-0.402739726,-0.32595326,0.043887147,-0.178571429,0.64516129,-0.110440555,-0.809045226,-0.32034632,-0.886792453,-0.163636364,-0.84375,-0.991836735,-0.974358974,-0.963636364,-0.92504931,-0.967479675,-0.92,-0.97826087,-0.7,3
101,-0.533954462,-0.2,-0.402739726,-0.32595326,-0.175548589,-0.178571429,0.606451613,-0.207000604,-0.75879397,-0.878787879,-0.886792453,-0.981818182,-0.885416667,-1,-0.974358974,-0.965909091,-0.932938856,-0.967479675,-0.44,-0.97826087,-0.7,3
102,-0.533954462,-0.2,-0.402739726,-0.300722238,0.028213166,-0.178571429,0.529032258,-0.110440555,-0.829145729,-0.303030303,-0.905660377,-0.018181818,-0.848958333,-0.991836735,-0.974358974,-0.965909091,-0.928994083,-0.967479675,-0.92,-0.97826087,-0.7,3
103,-0.533954462,-0.2,-0.402739726,-0.278645094,0.043887147,-0.178571429,0.529032258,-0.110440555,-0.829145729,-0.303030303,-0.905660377,-0.018181818,-0.848958333,-0.991836735,-0.974358974,-0.965909091,-0.928994083,-0.967479675,-0.92,-0.97826087,-0.7,3
104,-0.533954462,-0.2,-0.402739726,-0.272337339,0.059561129,-0.178571429,0.593548387,0.215449608,-0.658291457,-0.822510823,-0.811320755,-0.890909091,-0.895833333,-1,-0.948717949,-0.975,-0.932938856,-0.967479675,-0.52,-0.956521739,-0.7,3
105,-0.533954462,-0.2,-0.402739726,-0.269183461,-0.285266458,0.839285714,-0.141935484,0.130959565,-0.939698492,-0.069264069,-0.924528302,-0.527272727,-0.838541667,-0.967346939,-0.974358974,-0.972727273,-0.869822485,-0.821138211,-0.84,-0.97826087,-0.95,3
106,-0.533954462,-0.2,-0.402739726,-0.262875706,0.028213166,-0.178571429,0.477419355,0.167169584,-0.809045226,-0.822510823,-0.867924528,-0.854545455,-0.901041667,-1,-0.974358974,-0.975,-0.944773176,-0.983739837,-0.68,-0.97826087,-0.75,3
107,-0.533954462,-0.2,-0.402739726,-0.247106317,0.059561129,-0.178571429,0.593548387,0.215449608,-0.658291457,-0.822510823,-0.811320755,-0.890909091,-0.895833333,-1,-0.948717949,-0.975,-0.932938856,-0.967479675,-0.52,-0.956521739,-0.7,3
108,-0.533954462,-0.2,-0.402739726,-0.231336929,-0.269592476,0.839285714,-0.219354839,0.143029572,-0.949748744,-0.025974026,-0.943396226,-0.436363636,-0.848958333,-0.967346939,-0.974358974,-0.975,-0.893491124,-0.853658537,-0.84,-0.97826087,-0.95,3
109,-0.533954462,-0.2,-0.402739726,-0.225029173,-0.081504702,-0.178571429,0.35483871,0.155099578,-0.768844221,-0.826839827,-0.849056604,-0.836363636,-0.901041667,-1,-0.948717949,-0.975,-0.940828402,-0.967479675,-0.6,-0.97826087,-0.75,3
110,-0.533954462,-0.2,-0.402739726,-0.225029173,0.059561129,-0.178571429,0.425806452,0.155099578,-0.768844221,-0.826839827,-0.867924528,-0.854545455,-0.901041667,-1,-0.974358974,-0.975,-0.940828402,-0.983739837,-0.6,-0.97826087,-0.75,3
111,-0.533954462,-0.2,-0.402739726,-0.193490396,0.106583072,-0.178571429,0.425806452,0.155099578,-0.768844221,-0.826839827,-0.867924528,-0.854545455,-0.901041667,-1,-0.974358974,-0.975,-0.940828402,-0.983739837,-0.6,-0.97826087,-0.75,3
112,-0.533954462,-0.2,-0.402739726,-0.130412843,-0.05015674,-0.178571429,0.35483871,0.155099578,-0.768844221,-0.826839827,-0.849056604,-0.836363636,-0.901041667,-1,-0.948717949,-0.975,-0.940828402,-0.967479675,-0.6,-0.97826087,-0.75,3
113,-0.533954462,-0.2,-0.402739726,0.017819409,-0.206896552,0.678571429,-0.806451613,0.069402535,-0.939698492,-0.242424242,-0.962264151,-0.381818182,-0.947916667,-0.967346939,-1,-0.990909091,-0.980276134,-1,-0.84,-0.565217391,-1,3
114,-0.533954462,-0.2,-0.402739726,0.043050431,-0.222570533,0.678571429,-0.832258065,0.053711527,-0.949748744,-0.285714286,-0.943396226,-0.472727273,-0.932291667,-0.975510204,-1,-0.990909091,-0.980276134,-1,-0.84,-0.52173913,-1,3
115,-0.533954462,-0.2,-0.402739726,0.074589207,-0.191222571,0.678571429,-0.832258065,0.053711527,-0.949748744,-0.285714286,-0.943396226,-0.472727273,-0.932291667,-0.975510204,-1,-0.990909091,-0.980276134,-1,-0.84,-0.52173913,-1,3
116,-0.533954462,-0.2,-0.402739726,0.342668811,-0.159874608,0.678571429,-0.806451613,0.069402535,-0.939698492,-0.242424242,-0.962264151,-0.381818182,-0.947916667,-0.967346939,-1,-0.990909091,-0.980276134,-1,-0.84,-0.565217391,-1,3
117,-0.434131933,-0.2,-0.490410959,-0.423723468,-0.112852665,-0.178571429,0.638709677,0.005431503,-0.75879397,-0.943722944,-0.849056604,-0.727272727,-0.854166667,-0.975510204,-0.974358974,-0.943181818,-0.609467456,-0.691056911,-0.68,-0.956521739,-0.8,3
118,-0.434131933,-0.2,-0.490410959,-0.42056959,-0.097178683,-0.178571429,0.64516129,0.005431503,-0.738693467,-0.943722944,-0.830188679,-0.727272727,-0.854166667,-0.975510204,-0.974358974,-0.943181818,-0.613412229,-0.691056911,-0.68,-0.956521739,-0.8,3
119,-0.434131933,-0.2,-0.490410959,-0.42056959,0.028213166,-0.178571429,0.64516129,0.005431503,-0.738693467,-0.943722944,-0.830188679,-0.727272727,-0.854166667,-0.975510204,-0.974358974,-0.943181818,-0.613412229,-0.691056911,-0.68,-0.956521739,-0.8,3
120,-0.434131933,-0.2,-0.490410959,-0.40795408,-0.003134796,-0.178571429,0.096774194,-0.472540736,-0.738693467,-0.134199134,-0.566037736,-0.709090909,-0.713541667,-0.836734694,-1,-0.704545455,-0.211045365,-0.691056911,-1,-1,-1,2
121,-0.434131933,-0.2,-0.490410959,-0.29756836,-0.018808777,-0.178571429,0.64516129,-0.009052505,-0.768844221,-0.943722944,-0.849056604,-0.709090909,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.617357002,-0.707317073,-0.68,-0.956521739,-0.8,3
122,-0.434131933,-0.2,-0.490410959,-0.291260605,0.012539185,-0.178571429,0.638709677,-0.009052505,-0.788944724,-0.943722944,-0.849056604,-0.690909091,-0.859375,-0.975510204,-0.974358974,-0.945454545,-0.617357002,-0.707317073,-0.68,-0.934782609,-0.8,3
123,-0.434131933,-0.2,-0.490410959,-0.281798972,0.012539185,-0.178571429,0.638709677,0.005431503,-0.75879397,-0.943722944,-0.849056604,-0.727272727,-0.854166667,-0.975510204,-0.974358974,-0.943181818,-0.609467456,-0.691056911,-0.68,-0.956521739,-0.8,3
124,-0.434131933,-0.2,-0.490410959,-0.275491216,-0.003134796,-0.178571429,0.64516129,-0.009052505,-0.768844221,-0.943722944,-0.849056604,-0.709090909,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.617357002,-0.707317073,-0.68,-0.956521739,-0.8,3
125,-0.434131933,-0.2,-0.490410959,-0.266029583,0.059561129,-0.178571429,0.651612903,0.001810501,-0.768844221,-0.943722944,-0.849056604,-0.690909091,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.617357002,-0.707317073,-0.68,-0.956521739,-0.8,3
126,-0.434131933,-0.2,-0.490410959,-0.25656795,-0.003134796,-0.178571429,0.64516129,-0.0006035,-0.768844221,-0.943722944,-0.849056604,-0.727272727,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.613412229,-0.707317073,-0.68,-0.956521739,-0.8,3
127,-0.434131933,-0.2,-0.490410959,-0.25656795,-0.003134796,-0.178571429,0.64516129,-0.0006035,-0.768844221,-0.943722944,-0.849056604,-0.727272727,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.613412229,-0.707317073,-0.68,-0.956521739,-0.8,3
128,-0.434131933,-0.2,-0.490410959,-0.25656795,0.090909091,-0.178571429,0.638709677,-0.009052505,-0.788944724,-0.943722944,-0.849056604,-0.690909091,-0.859375,-0.975510204,-0.974358974,-0.945454545,-0.617357002,-0.707317073,-0.68,-0.934782609,-0.8,3
129,-0.434131933,-0.2,-0.490410959,-0.209259785,0.059561129,-0.178571429,0.651612903,0.001810501,-0.768844221,-0.943722944,-0.849056604,-0.690909091,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.617357002,-0.707317073,-0.68,-0.956521739,-0.8,3
130,-0.434131933,-0.2,-0.490410959,-0.177721008,0.059561129,-0.178571429,0.632258065,0.0006035,-0.748743719,-0.943722944,-0.830188679,-0.727272727,-0.859375,-0.975510204,-0.974358974,-0.943181818,-0.613412229,-0.691056911,-0.68,-0.956521739,-0.8,3
131,-0.355839728,-0.2,-0.545205479,-0.130412843,-0.31661442,0.410714286,0.612903226,-0.436330718,-0.809045226,-0.411255411,-0.716981132,-0.763636364,-0.96875,-0.967346939,-1,-0.981818182,-0.968441815,-0.983739837,-0.84,-0.97826087,-0.95,2
132,-0.355839728,-0.2,-0.545205479,-0.083104677,0.278996865,0.482142857,0.619354839,-0.318044659,-0.909547739,0.004329004,-0.830188679,-0.454545455,-0.583333333,-0.869387755,-0.974358974,-0.940909091,-0.91321499,-0.967479675,-0.68,-0.956521739,-0.85,5
133,-0.355839728,-0.2,-0.545205479,0.137666761,-0.175548589,0.714285714,-0.916129032,0.29993965,-0.959798995,-0.199134199,-0.830188679,-0.672727273,-0.880208333,-0.853061224,-0.897435897,-0.879545455,-0.562130178,-0.788617886,-0.12,-0.239130435,-0.7,5
134,-0.355839728,-0.2,-0.545205479,0.169205538,-0.112852665,0.714285714,-0.935483871,0.312009656,-0.959798995,-0.103896104,-0.849056604,-0.563636364,-0.880208333,-0.836734694,-0.897435897,-0.877272727,-0.530571992,-0.772357724,-0.12,-0.217391304,-0.65,5
135,-0.114699802,-0.2,-0.665753425,-0.29756836,-0.222570533,-0.232142857,0.277419355,-0.445986723,-0.75879397,-0.956709957,-0.528301887,0,-0.822916667,-0.926530612,-1,-0.863636364,-0.802761341,-0.967479675,-0.92,-0.97826087,-0.95,2
136,0.063534067,-0.2,-0.726027397,-0.146182231,-0.44200627,-0.071428571,-0.051612903,-0.128545564,-0.83919598,-0.978354978,-0.943396226,-0.981818182,-0.921875,-0.975510204,-1,-0.979545455,-0.960552268,-0.983739837,-0.92,-0.97826087,-0.85,3
137,0.063534067,-0.2,-0.726027397,-0.0515659,-0.489028213,-0.071428571,-0.051612903,-0.128545564,-0.83919598,-0.978354978,-0.943396226,-0.981818182,-0.921875,-0.975510204,-1,-0.979545455,-0.960552268,-0.983739837,-0.92,-0.97826087,-0.85,3
138,0.063534067,-0.2,-0.726027397,-0.004257735,-0.081504702,0.053571429,0.270967742,-0.267350634,-0.849246231,-0.952380952,-0.905660377,-0.836363636,-0.963541667,-0.975510204,-1,-0.984090909,-0.964497041,-0.967479675,-0.92,-0.97826087,-0.9,2
139,0.063534067,-0.2,-0.726027397,0.090358596,-0.081504702,0.053571429,0.270967742,-0.267350634,-0.849246231,-0.952380952,-0.905660377,-0.836363636,-0.963541667,-0.975510204,-1,-0.984090909,-0.964497041,-0.967479675,-0.92,-0.97826087,-0.9,2
140,0.063534067,-0.2,-0.726027397,0.279591257,0.153605016,0.053571429,0.270967742,-0.267350634,-0.849246231,-0.952380952,-0.905660377,-0.836363636,-0.963541667,-0.975510204,-1,-0.984090909,-0.964497041,-0.967479675,-0.92,-0.97826087,-0.9,2
141,0.454853712,-0.2,-0.81369863,-0.37956918,-0.175548589,0.321428571,0.387096774,-0.445986723,-0.869346734,-0.948051948,-0.886792453,-0.927272727,-0.875,-0.934693878,-1,-0.952272727,-0.98816568,-1,-0.92,-0.97826087,-1,3
142,-0.220434322,-0.232,-0.632876712,-0.701264705,-0.755485893,-0.553571429,-0.677419355,-0.601689801,-0.889447236,-0.982683983,-0.716981132,-0.981818182,-0.854166667,-0.975510204,-0.974358974,-0.975,-0.889546351,-0.93495935,-0.84,-0.934782609,-0.75,2
143,-0.220434322,-0.232,-0.632876712,-0.647648784,-0.771159875,-0.607142857,-0.638709677,-0.611345806,-0.708542714,-0.87012987,-0.924528302,-0.8,-0.973958333,-0.975510204,-1,-0.981818182,-0.940828402,-0.967479675,-0.84,-0.97826087,-0.75,1
144,-0.220434322,-0.232,-0.632876712,-0.568801842,-0.677115987,-0.607142857,-0.516129032,-0.584791792,-0.728643216,-0.80952381,-0.867924528,-0.927272727,-0.979166667,-0.975510204,-1,-0.975,-0.960552268,-0.967479675,-0.84,-0.97826087,-0.75,1
145,-0.220434322,-0.232,-0.632876712,-0.540416943,-0.347962382,0.125,0.161290323,-0.193723597,-0.869346734,-0.939393939,-0.867924528,-0.345454545,-0.661458333,-0.951020408,-1,-0.947727273,-0.877712032,-0.967479675,-0.92,-0.97826087,-0.85,2
146,-0.87693584,-0.2544,0.210958904,0.97344435,0.717868339,0.714285714,-0.858064516,0.806879903,-0.979899497,0.463203463,-0.811320755,-0.218181818,-0.53125,1,-0.897435897,-0.684090909,0.179487179,-0.756097561,0.6,0.586956522,-0.6,8
147,-0.699047631,-0.2544,-0.22739726,-0.083104677,0.310344828,-0.214285714,0.483870968,0.348219674,-0.83919598,-0.411255411,-0.716981132,-0.763636364,-0.9375,-0.934693878,-0.923076923,-0.975,-0.952662722,-0.967479675,-0.84,-0.956521739,-0.75,5
148,-0.699047631,-0.2544,-0.22739726,-0.004257735,0.326018809,-0.214285714,0.483870968,0.348219674,-0.83919598,-0.411255411,-0.716981132,-0.763636364,-0.9375,-0.934693878,-0.923076923,-0.975,-0.952662722,-0.967479675,-0.84,-0.956521739,-0.75,5
149,-0.262034759,-0.28,-0.632876712,0.121897373,0.498432602,0.160714286,0.374193548,0.143029572,-0.859296482,-0.874458874,-0.830188679,-0.745454545,-0.729166667,-0.86122449,1,-0.977272727,-0.980276134,-0.983739837,-0.76,-0.956521739,-0.8,6
150,-0.976314713,-0.2992,0.649315068,0.579209638,0.404388715,0.303571429,0.077419355,0.251659626,-0.83919598,-0.064935065,-0.886792453,-0.636363636,-0.791666667,-0.951020408,-0.974358974,-0.934090909,-0.66469428,-0.886178862,-0.84,-0.195652174,-0.85,6
151,-0.805383045,-0.2992,-0.052054795,0.216513704,0.435736677,0.196428571,-0.012903226,0.601689801,-0.75879397,0.948051948,-0.603773585,0.054545455,-0.723958333,-0.934693878,-1,-0.920454545,-0.850098619,-0.93495935,-0.68,-0.97826087,-0.25,5
152,-0.766534916,-0.2992,-0.139726027,-0.474185511,-0.159874608,-0.214285714,0.225806452,-0.49909475,-0.859296482,-0.268398268,-0.886792453,-0.636363636,-0.979166667,-0.983673469,-1,-0.984090909,-0.881656805,-1,-0.92,-0.97826087,-0.9,2
153,-0.766534916,-0.2992,-0.139726027,-0.319645504,-0.128526646,-0.214285714,0.225806452,-0.49909475,-0.859296482,-0.268398268,-0.886792453,-0.636363636,-0.979166667,-0.983673469,-1,-0.984090909,-0.881656805,-1,-0.92,-0.97826087,-0.9,2
154,-0.766534916,-0.2992,-0.139726027,-0.177721008,-0.065830721,-0.214285714,0.690322581,-0.073023537,-0.728643216,-0.965367965,0.056603774,-0.981818182,-0.911458333,-0.942857143,-0.974358974,-0.943181818,-0.857988166,-0.93495935,-0.84,-0.956521739,-0.7,4
155,-0.766534916,-0.2992,-0.139726027,-0.146182231,-0.018808777,-0.214285714,0.316129032,-0.256487628,-0.718592965,-0.956709957,-0.056603774,0.218181818,-0.9375,-0.942857143,-0.974358974,-0.872727273,-0.617357002,-0.869918699,-0.84,-0.956521739,-0.7,4
156,-0.766534916,-0.2992,-0.139726027,-0.130412843,0.07523511,-0.214285714,0.677419355,0.047676524,-0.849246231,-0.96969697,-0.113207547,-0.981818182,-0.822916667,-0.902040816,-0.948717949,-0.809090909,-0.771203156,-0.967479675,-0.84,-0.956521739,-0.65,4
157,-0.766534916,-0.2992,-0.139726027,-0.067335289,0.106583072,-0.214285714,0.535483871,-0.115268558,-0.698492462,-0.965367965,-0.094339623,-0.8,-0.932291667,-0.951020408,-0.948717949,-0.925,-0.877712032,-0.967479675,-0.84,-0.956521739,-0.7,4
158,-0.766534916,-0.2992,-0.139726027,0.074589207,0.153605016,-0.160714286,0.522580645,0.155099578,-0.778894472,-0.774891775,-0.867924528,-0.981818182,-0.901041667,-0.951020408,-0.923076923,-0.954545455,-0.542406312,-0.869918699,-0.84,-0.934782609,0.85,5
159,-0.719917196,-0.2992,-0.22739726,-0.042104267,0.122257053,-0.160714286,0.419354839,0.227519614,-0.718592965,-0.792207792,-0.754716981,-1,-0.90625,-0.967346939,-0.974358974,-0.915909091,-0.447731755,-0.788617886,-0.84,-1,0.75,5
160,-0.719917196,-0.2992,-0.22739726,-0.004257735,-0.034482759,-0.160714286,0.548387097,0.227519614,-0.708542714,-0.722943723,-0.830188679,-1,-0.911458333,-0.967346939,-0.948717949,-0.920454545,-0.447731755,-0.739837398,-0.84,-0.97826087,0.7,5
161,-0.719917196,-0.2992,-0.22739726,0.121897373,0.21630094,-0.160714286,0.522580645,0.17923959,-0.768844221,-0.722943723,-0.849056604,-0.981818182,-0.895833333,-0.942857143,-1,-0.922727273,-0.420118343,-0.739837398,-0.92,-0.97826087,0.6,5
162,-0.719917196,-0.2992,-0.22739726,0.216513704,0.106583072,0.017857143,0.270967742,0.143029572,-0.819095477,-0.948051948,-0.924528302,-0.890909091,-0.942708333,-0.951020408,-1,-0.972727273,-0.964497041,-1,-0.92,-0.97826087,-0.95,6
163,-0.719917196,-0.2992,-0.22739726,0.389976977,0.059561129,-0.160714286,0.290322581,0.022329511,-0.688442211,-0.835497835,-0.79245283,-0.981818182,-0.875,-0.959183673,-0.974358974,-0.927272727,-0.447731755,-0.869918699,-0.84,-1,0.7,5
164,-0.278674958,-0.2992,-0.632876712,-0.480493266,-0.222570533,-0.482142857,0.477419355,-0.541339771,-0.768844221,-0.497835498,-0.849056604,-0.254545455,-0.760416667,-0.951020408,-0.974358974,-0.945454545,-0.759368836,-0.853658537,-0.84,-0.956521739,-0.75,2
165,-0.278674958,-0.2992,-0.632876712,-0.455262245,-0.253918495,-0.482142857,0.55483871,-0.541339771,-0.738693467,-0.493506494,-0.830188679,-0.254545455,-0.760416667,-0.951020408,-0.974358974,-0.945454545,-0.759368836,-0.853658537,-0.84,-0.956521739,-0.75,2
166,-0.278674958,-0.2992,-0.632876712,-0.332261015,-0.144200627,-0.482142857,0.535483871,-0.571514786,-0.798994975,0.32034632,-0.849056604,-0.654545455,-0.817708333,-0.926530612,-0.974358974,-0.968181818,-0.905325444,-0.93495935,-0.84,-0.956521739,-0.75,2
167,-0.278674958,-0.2992,-0.632876712,-0.240798562,-0.473354232,-0.232142857,0.109677419,-0.543753772,-0.809045226,-0.891774892,-0.811320755,-0.418181818,-0.916666667,-0.942857143,-1,-0.931818182,-0.775147929,-0.886178862,-0.84,-0.97826087,-0.75,2
168,-0.278674958,-0.2992,-0.632876712,-0.193490396,-0.363636364,-0.232142857,0.490322581,-0.437537719,-0.648241206,-0.948051948,-0.603773585,-0.8,-0.932291667,-0.902040816,-0.974358974,-0.884090909,-0.656804734,-0.56097561,-0.84,-0.934782609,-0.75,2
169,-0.278674958,-0.2992,-0.632876712,-0.16195162,-0.347962382,-0.232142857,0.374193548,-0.514785757,-0.698492462,-0.922077922,-0.698113208,-0.654545455,-0.927083333,-0.926530612,-0.974358974,-0.888636364,-0.735700197,-0.837398374,-0.84,-0.956521739,-0.75,2
170,-0.278674958,-0.2992,-0.632876712,-0.146182231,-0.347962382,-0.232142857,0.141935484,-0.327700664,-0.809045226,-0.965367965,-0.924528302,-0.963636364,-0.859375,-0.942857143,-0.948717949,-0.872727273,-0.633136095,-0.804878049,-0.84,-0.869565217,-0.65,2
171,1,-0.3216,-0.906849315,-0.53095531,-0.238244514,-0.053571429,0.322580645,-0.49909475,-0.83919598,-0.32034632,-0.905660377,-0.654545455,-0.833333333,-0.885714286,-1,-0.922727273,-0.73964497,-0.886178862,-0.84,-0.97826087,-0.65,2
172,1,-0.3216,-0.906849315,-0.272337339,-0.300940439,-0.017857143,0.270967742,-0.158720579,-0.698492462,-0.805194805,-0.735849057,-0.218181818,-0.760416667,-0.86122449,-0.948717949,-0.897727273,-0.893491124,-0.951219512,-0.84,-0.934782609,-0.75,2
173,-0.461064435,-0.344,-0.545205479,-0.452108367,-0.426332288,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
174,-0.461064435,-0.344,-0.545205479,-0.445800612,-0.191222571,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
175,-0.461064435,-0.344,-0.545205479,-0.40795408,-0.081504702,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
176,-0.461064435,-0.344,-0.545205479,-0.37956918,-0.426332288,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
177,-0.461064435,-0.344,-0.545205479,-0.351184281,-0.128526646,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
178,-0.461064435,-0.344,-0.545205479,-0.32595326,-0.191222571,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
179,-0.461064435,-0.344,-0.545205479,-0.32595326,-0.238244514,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
180,-0.461064435,-0.344,-0.545205479,-0.28495285,-0.097178683,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
181,-0.461064435,-0.344,-0.545205479,-0.28495285,-0.097178683,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
182,-0.461064435,-0.344,-0.545205479,-0.259721828,-0.112852665,-0.392857143,0.35483871,-0.412190706,-0.788944724,-0.480519481,-0.867924528,-0.672727273,-0.833333333,-0.951020408,-0.974358974,-0.954545455,-0.802761341,-1,-0.84,-1,-1,3
183,-0.119668756,-0.3696,-0.726027397,-0.754880626,-0.614420063,0.053571429,-0.380645161,-0.471333736,-0.708542714,-0.874458874,0.188679245,0.836363636,-0.979166667,-0.983673469,-0.974358974,-0.988636364,-0.972386588,-0.983739837,-0.92,-0.97826087,-0.9,2
184,-0.119668756,-0.3696,-0.726027397,-0.742265115,-1,-1,-0.987096774,-0.968617984,-0.809045226,-0.861471861,0.301886792,-0.927272727,-1,-0.991836735,-0.974358974,-0.981818182,-0.928994083,-0.967479675,-0.84,-1,-0.8,2
185,-0.119668756,-0.3696,-0.726027397,-0.663418173,-0.880877743,-0.321428571,-0.95483871,-0.664453832,-0.798994975,-0.987012987,0.094339623,-0.981818182,-0.984375,-0.959183673,-0.948717949,-0.988636364,-0.952662722,-0.967479675,-0.84,-0.956521739,-0.75,1
186,-0.119668756,-0.3696,-0.726027397,-0.635033273,-0.677115987,-0.071428571,-0.864516129,-0.517199759,-0.728643216,-0.978354978,-0.037735849,-0.963636364,-0.984375,-0.991836735,-1,-0.986363636,-0.960552268,-1,-0.92,-0.97826087,-0.95,1
