ID,OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,binary
759,0.015921569,0.203,12.75,61500,74000,1965,0.255,1.12,0.022000000000000002,0.013000000000000001,0.01,0.006,0.031,0.012,0.003,0.016,0.011000000000000001,0.002,0.002,0.013999999999999999,0.006,0
760,0.015921569,0.203,12.75,62000,78500,1969,0.251,1.03,0.012,0.024,0.012,0.002,0.042,0.006,0.0,0.015,0.009000000000000001,0.001,0.001,0.017,0.003,0
761,0.015921569,0.203,12.75,65000,82500,1969,0.268,1.12,0.016,0.026000000000000002,0.012,0.004,0.045,0.011000000000000001,0.0,0.025,0.013000000000000001,0.001,0.002,0.016,0.002,0
762,0.015921569,0.203,12.75,65500,81000,1969,0.26899999999999996,1.2,0.023,0.021,0.011000000000000001,0.003,0.027999999999999997,0.006999999999999999,0.001,0.011000000000000001,0.006,0.004,0.001,0.01,0.004,0
763,0.015921569,0.203,12.75,70000,91500,1969,0.262,1.15,0.022000000000000002,0.025,0.019,0.004,0.048,0.013999999999999999,0.0,0.016,0.01,0.001,0.002,0.013999999999999999,0.002,0
764,0.018883721000000003,0.203,10.75,47300,70000,1959,0.253,0.79,0.016,0.006,0.008,0.0,0.008,0.006,0.001,0.006999999999999999,0.008,0.002,0.002,0.001,0.005,0
765,0.018883721000000003,0.203,10.75,51500,71000,1955,0.22399999999999998,0.6809999999999999,0.016,0.006999999999999999,0.011000000000000001,0.037000000000000005,0.026000000000000002,0.005,0.001,0.012,0.033,0.004,0.002,0.001,0.005,0
766,0.018883721000000003,0.203,10.75,52000,72000,1968,0.267,1.13,0.02,0.02,0.008,0.016,0.015,0.008,0.003,0.013000000000000001,0.019,0.002,0.002,0.002,0.006999999999999999,0
767,0.018883721000000003,0.203,10.75,52000,70000,1957,0.21899999999999997,0.583,0.021,0.011000000000000001,0.013000000000000001,0.027000000000000003,0.026000000000000002,0.005,0.0,0.015,0.018000000000000002,0.001,0.001,0.001,0.003,0
768,0.018883721000000003,0.203,10.75,55500,77000,1967,0.19,1.03,0.018000000000000002,0.22,0.012,0.054000000000000006,0.024,0.01,0.036000000000000004,0.008,0.01,0.002,0.003,0.002,0.005,0
769,0.018883721000000003,0.203,10.75,63500,79500,1965,0.278,0.873,0.017,0.027999999999999997,0.005,0.004,0.027000000000000003,0.006,0.0,0.018000000000000002,0.026000000000000002,0.001,0.001,0.001,0.006999999999999999,0
770,0.018883721000000003,0.203,10.75,68700,82300,1967,0.16,0.88,0.021,0.015,0.01,0.006999999999999999,0.01,0.008,0.002,0.009000000000000001,0.009000000000000001,0.002,0.003,0.024,0.005,0
771,0.018883721000000003,0.203,10.75,71600,88100,1967,0.19,0.91,0.02,0.015,0.01,0.006999999999999999,0.011000000000000001,0.006,0.002,0.008,0.008,0.002,0.003,0.025,0.004,0
772,0.023536232,0.203,8.625,45000,69000,1946,0.153,0.727,0.024,0.04,0.011000000000000001,0.022000000000000002,0.033,0.001,0.0,0.009000000000000001,0.015,0.001,0.001,0.001,0.003,0
773,0.023536232,0.203,8.625,46700,72500,1975,0.253,0.748,0.028999999999999998,0.106,0.008,0.002,0.06,0.017,0.001,0.078,0.17,0.012,0.002,0.002,0.01,0
774,0.023536232,0.203,8.625,47600,68500,1970,0.136,0.7659999999999999,0.018000000000000002,0.021,0.027000000000000003,0.032,0.026000000000000002,0.005,0.0,0.03,0.017,0.001,0.003,0.001,0.006999999999999999,0
775,0.023536232,0.203,8.625,47700,70000,1969,0.14800000000000002,0.605,0.017,0.222,0.017,0.037000000000000005,0.046,0.008,0.0,0.040999999999999995,0.121,0.025,0.001,0.001,0.006999999999999999,0
776,0.023536232,0.203,8.625,48700,65000,1946,0.23,0.541,0.027000000000000003,0.008,0.008,0.015,0.019,0.009000000000000001,0.001,0.031,0.055,0.006999999999999999,0.003,0.002,0.006,0
777,0.023536232,0.203,8.625,49600,64000,1946,0.201,0.557,0.021,0.008,0.006,0.001,0.016,0.013000000000000001,0.001,0.034,0.042,0.004,0.002,0.002,0.008,0
778,0.023536232,0.203,8.625,49700,62800,1946,0.19699999999999998,0.639,0.016,0.006999999999999999,0.005,0.0,0.02,0.009000000000000001,0.001,0.039,0.095,0.01,0.002,0.004,0.006999999999999999,0
779,0.023536232,0.203,8.625,50000,69500,1964,0.281,0.6659999999999999,0.021,0.031,0.008,0.021,0.023,0.004,0.001,0.008,0.016,0.002,0.002,0.003,0.005,0
780,0.023536232,0.203,8.625,50500,73000,1970,0.151,0.748,0.017,0.239,0.012,0.026000000000000002,0.040999999999999995,0.009000000000000001,0.0,0.043,0.068,0.006999999999999999,0.002,0.001,0.006999999999999999,0
781,0.023536232,0.203,8.625,51000,69000,1954,0.24600000000000002,0.728,0.028999999999999998,0.01,0.008,0.01,0.025,0.01,0.0,0.04,0.13699999999999998,0.004,0.001,0.001,0.039,0
782,0.023536232,0.203,8.625,51500,65000,1954,0.225,0.7390000000000001,0.03,0.013999999999999999,0.013999999999999999,0.005,0.032,0.006,0.0,0.031,0.142,0.005,0.001,0.001,0.039,0
783,0.023536232,0.203,8.625,53000,78500,1962,0.29,0.507,0.021,0.113,0.011000000000000001,0.006,0.013000000000000001,0.013999999999999999,0.001,0.006,0.013000000000000001,0.002,0.002,0.002,0.002,0
784,0.023536232,0.203,8.625,54000,68500,1964,0.233,0.769,0.024,0.013000000000000001,0.008,0.006,0.01,0.005,0.0,0.011000000000000001,0.026000000000000002,0.001,0.001,0.001,0.006,0
785,0.023536232,0.203,8.625,55000,74500,1964,0.195,0.87,0.019,0.013999999999999999,0.01,0.003,0.022000000000000002,0.003,0.001,0.013999999999999999,0.021,0.001,0.001,0.001,0.005,0
786,0.023536232,0.203,8.625,56000,74000,1961,0.23,1.12,0.023,0.006,0.009000000000000001,0.0,0.027999999999999997,0.013000000000000001,0.0,0.057,0.17,0.016,0.0,0.013000000000000001,0.0,0
787,0.023536232,0.203,8.625,56000,71500,1963,0.20600000000000002,0.903,0.02,0.013999999999999999,0.009000000000000001,0.004,0.024,0.006999999999999999,0.002,0.018000000000000002,0.025,0.002,0.003,0.001,0.006999999999999999,0
788,0.023536232,0.203,8.625,56000,76500,1946,0.245,0.498,0.023,0.013999999999999999,0.006999999999999999,0.034,0.059000000000000004,0.018000000000000002,0.0,0.044000000000000004,0.09699999999999999,0.004,0.001,0.001,0.004,0
789,0.023536232,0.203,8.625,57000,73500,1963,0.20600000000000002,0.903,0.02,0.013999999999999999,0.009000000000000001,0.004,0.024,0.006999999999999999,0.002,0.018000000000000002,0.025,0.002,0.003,0.001,0.006999999999999999,0
790,0.023536232,0.203,8.625,57500,97000,1975,0.27,0.77,0.04,0.09,0.03,0.0,0.08,0.02,0.0,0.08,0.21,0.01,0.0,0.0,0.01,0
791,0.023536232,0.203,8.625,58000,74000,1964,0.195,0.87,0.019,0.013999999999999999,0.01,0.003,0.022000000000000002,0.003,0.001,0.013999999999999999,0.021,0.001,0.001,0.001,0.005,0
792,0.023536232,0.203,8.625,58000,74000,1963,0.217,0.924,0.017,0.019,0.009000000000000001,0.005,0.023,0.004,0.0,0.012,0.016,0.003,0.002,0.001,0.004,0
793,0.023536232,0.203,8.625,58500,75500,1964,0.20199999999999999,0.9520000000000001,0.02,0.017,0.011000000000000001,0.004,0.027000000000000003,0.003,0.001,0.013999999999999999,0.018000000000000002,0.001,0.001,0.001,0.006,0
794,0.023536232,0.203,8.625,59000,76500,1964,0.2,0.991,0.016,0.013999999999999999,0.01,0.004,0.023,0.003,0.001,0.013999999999999999,0.023,0.001,0.001,0.001,0.006999999999999999,0
795,0.023536232,0.203,8.625,62500,79000,1964,0.21,1.01,0.021,0.016,0.006,0.005,0.018000000000000002,0.003,0.001,0.013999999999999999,0.017,0.001,0.002,0.001,0.006,0
796,0.023536232,0.203,8.625,63000,87000,1965,0.25,1.07,0.017,0.16399999999999998,0.012,0.035,0.025,0.019,0.028999999999999998,0.027999999999999997,0.022000000000000002,0.003,0.003,0.002,0.005,0
797,0.023536232,0.203,8.625,63500,88000,1946,0.34,0.858,0.02,0.17,0.018000000000000002,0.021,0.02,0.009000000000000001,0.001,0.033,0.016,0.003,0.002,0.001,0.005,0
798,0.023536232,0.203,8.625,63500,81500,1964,0.21,1.01,0.021,0.016,0.006,0.005,0.018000000000000002,0.003,0.001,0.013999999999999999,0.017,0.001,0.002,0.001,0.006,0
799,0.023536232,0.203,8.625,67000,79500,1964,0.195,0.87,0.019,0.013999999999999999,0.01,0.003,0.022000000000000002,0.003,0.001,0.013999999999999999,0.021,0.001,0.001,0.001,0.005,0
800,0.023536232,0.203,8.625,67500,81500,1964,0.21,1.01,0.021,0.016,0.006,0.005,0.018000000000000002,0.003,0.001,0.013999999999999999,0.017,0.001,0.002,0.001,0.006,0
801,0.025375,0.203,8.0,68500,94000,1962,0.248,1.11,0.02,0.015,0.01,0.005,0.013999999999999999,0.006,0.0,0.009000000000000001,0.009000000000000001,0.001,0.001,0.001,0.003,0
802,0.025375,0.203,8.0,76500,98000,1962,0.248,1.11,0.02,0.015,0.01,0.005,0.013999999999999999,0.006,0.0,0.009000000000000001,0.009000000000000001,0.001,0.001,0.001,0.003,0
803,0.030641509,0.203,6.625,45000,63500,1969,0.14800000000000002,0.502,0.018000000000000002,0.218,0.018000000000000002,0.028999999999999998,0.022000000000000002,0.003,0.0,0.037000000000000005,0.018000000000000002,0.002,0.002,0.002,0.013000000000000001,0
804,0.030641509,0.203,6.625,45200,64000,1969,0.146,0.502,0.018000000000000002,0.21600000000000003,0.017,0.03,0.022000000000000002,0.003,0.0,0.036000000000000004,0.018000000000000002,0.002,0.002,0.002,0.013000000000000001,0
805,0.022376812000000003,0.193,8.625,45000,51000,1958,0.092,0.381,0.016,0.004,0.004,0.002,0.025,0.006,0.0,0.051,0.053,0.003,0.001,0.001,0.001,1
806,0.014745098,0.188,12.75,48500,69000,1974,0.226,0.961,0.018000000000000002,0.013000000000000001,0.006,0.002,0.064,0.024,0.001,0.095,0.08800000000000001,0.004,0.001,0.002,0.006,0
807,0.014745098,0.188,12.75,58000,74000,1963,0.261,0.9359999999999999,0.025,0.005,0.008,0.011000000000000001,0.047,0.008,0.002,0.019,0.026000000000000002,0.002,0.0,0.002,0.004,0
808,0.017488372,0.188,10.75,44700,62900,1956,0.244,0.708,0.026000000000000002,0.011000000000000001,0.009000000000000001,0.005,0.024,0.018000000000000002,0.008,0.003,0.011000000000000001,0.11699999999999999,0.001,0.0,0.036000000000000004,0
809,0.017488372,0.188,10.75,47900,71000,1956,0.21,0.848,0.031,0.09,0.015,0.003,0.015,0.005,0.0,0.069,0.047,0.004,0.002,0.001,0.023,0
810,0.017488372,0.188,10.75,47900,71000,1956,0.21,0.848,0.031,0.09,0.015,0.003,0.015,0.005,0.0,0.069,0.047,0.004,0.002,0.001,0.023,0
811,0.017488372,0.188,10.75,47900,69000,1956,0.19899999999999998,0.8320000000000001,0.028999999999999998,0.084,0.013999999999999999,0.003,0.013999999999999999,0.003,0.0,0.066,0.045,0.003,0.001,0.001,0.023,0
812,0.017488372,0.188,10.75,48000,69000,1956,0.231,0.687,0.022000000000000002,0.008,0.009000000000000001,0.002,0.033,0.003,0.0,0.023,0.11699999999999999,0.003,0.001,0.001,0.037000000000000005,0
813,0.017488372,0.188,10.75,49500,62000,1956,0.217,0.5479999999999999,0.016,0.045,0.008,0.003,0.024,0.003,0.0,0.028999999999999998,0.067,0.009000000000000001,0.001,0.001,0.012,0
814,0.017488372,0.188,10.75,49700,69500,1956,0.261,0.7190000000000001,0.027000000000000003,0.008,0.012,0.002,0.034,0.003,0.0,0.024,0.121,0.003,0.001,0.001,0.037000000000000005,0
815,0.017488372,0.188,10.75,50500,69000,1970,0.153,0.55,0.018000000000000002,0.008,0.006999999999999999,0.009000000000000001,0.038,0.011000000000000001,0.001,0.048,0.163,0.009000000000000001,0.002,0.002,0.01,0
816,0.017488372,0.188,10.75,50500,71000,1956,0.159,0.47600000000000003,0.016,0.08,0.011000000000000001,0.002,0.039,0.015,0.0,0.096,0.129,0.01,0.001,0.001,0.021,0
817,0.017488372,0.188,10.75,51000,73000,1956,0.24100000000000002,0.7170000000000001,0.024,0.01,0.009000000000000001,0.008,0.017,0.003,0.0,0.025,0.121,0.004,0.001,0.001,0.037000000000000005,0
818,0.017488372,0.188,10.75,52000,72500,1956,0.237,0.713,0.026000000000000002,0.01,0.009000000000000001,0.017,0.018000000000000002,0.003,0.0,0.024,0.121,0.003,0.001,0.001,0.038,0
819,0.017488372,0.188,10.75,54500,69500,1970,0.192,0.76,0.02,0.027000000000000003,0.005,0.006,0.021,0.011000000000000001,0.002,0.038,0.063,0.006999999999999999,0.002,0.025,0.005,0
820,0.017488372,0.188,10.75,54500,71000,1970,0.191,0.85,0.019,0.035,0.008,0.001,0.03,0.006999999999999999,0.002,0.016,0.033,0.002,0.002,0.027999999999999997,0.005,0
821,0.017488372,0.188,10.75,54500,71000,1970,0.17300000000000001,0.82,0.018000000000000002,0.038,0.01,0.003,0.035,0.012,0.002,0.032,0.042,0.005,0.002,0.023,0.006,0
822,0.017488372,0.188,10.75,54500,72500,1970,0.196,0.93,0.03,0.024,0.021,0.003,0.039,0.01,0.002,0.027999999999999997,0.04,0.003,0.002,0.027000000000000003,0.005,0
823,0.017488372,0.188,10.75,55000,75000,1970,0.185,1.04,0.015,0.024,0.009000000000000001,0.0,0.032,0.011000000000000001,0.002,0.025,0.045,0.003,0.002,0.031,0.006999999999999999,0
824,0.017488372,0.188,10.75,55000,71500,1970,0.195,0.89,0.016,0.018000000000000002,0.006,0.003,0.027000000000000003,0.011000000000000001,0.002,0.03,0.044000000000000004,0.003,0.002,0.026000000000000002,0.005,0
825,0.017488372,0.188,10.75,55000,69500,1970,0.158,0.78,0.024,0.025,0.006999999999999999,0.0,0.028999999999999998,0.012,0.002,0.031,0.045,0.004,0.002,0.024,0.005,0
826,0.017488372,0.188,10.75,56000,73000,1970,0.192,0.86,0.015,0.036000000000000004,0.006999999999999999,0.001,0.03,0.006999999999999999,0.002,0.016,0.033,0.002,0.002,0.03,0.006,0
827,0.017488372,0.188,10.75,56000,71000,1970,0.157,0.78,0.025,0.025,0.006999999999999999,0.0,0.028999999999999998,0.012,0.002,0.031,0.046,0.004,0.002,0.024,0.005,0
828,0.017488372,0.188,10.75,56500,73500,1970,0.16699999999999998,0.083,0.017,0.037000000000000005,0.006,0.003,0.023,0.008,0.002,0.027000000000000003,0.026000000000000002,0.002,0.002,0.03,0.005,0
829,0.017488372,0.188,10.75,57000,75000,1973,0.20600000000000002,1.07,0.018000000000000002,0.013999999999999999,0.006,0.057999999999999996,0.013000000000000001,0.006999999999999999,0.003,0.011000000000000001,0.013999999999999999,0.002,0.003,0.051,0.005,0
830,0.017488372,0.188,10.75,57500,70500,1970,0.16899999999999998,0.9,0.025,0.036000000000000004,0.009000000000000001,0.001,0.026000000000000002,0.011000000000000001,0.002,0.027000000000000003,0.049,0.005,0.002,0.034,0.005,0
831,0.017488372,0.188,10.75,57800,83400,1972,0.259,1.13,0.018000000000000002,0.235,0.01,0.004,0.03,0.013000000000000001,0.003,0.047,0.11800000000000001,0.006999999999999999,0.003,0.002,0.011000000000000001,0
832,0.017488372,0.188,10.75,58000,71500,1970,0.17300000000000001,0.81,0.024,0.031,0.011000000000000001,0.002,0.021,0.011000000000000001,0.002,0.026000000000000002,0.04,0.003,0.002,0.03,0.005,0
833,0.017488372,0.188,10.75,58000,75000,1970,0.195,1.0,0.031,0.03,0.008,0.002,0.027999999999999997,0.011000000000000001,0.002,0.028999999999999998,0.035,0.003,0.002,0.028999999999999998,0.008,0
834,0.017488372,0.188,10.75,58000,82000,1973,0.253,1.33,0.024,0.018000000000000002,0.006,0.006,0.038,0.013999999999999999,0.0,0.055999999999999994,0.11199999999999999,0.005,0.002,0.001,0.003,0
835,0.017488372,0.188,10.75,58500,83000,1972,0.24,1.18,0.022000000000000002,0.25,0.013000000000000001,0.003,0.036000000000000004,0.015,0.003,0.073,0.1,0.0,0.003,0.004,0.0,0
836,0.017488372,0.188,10.75,58500,73500,1970,0.16699999999999998,0.82,0.022000000000000002,0.036000000000000004,0.01,0.002,0.02,0.011000000000000001,0.002,0.026000000000000002,0.039,0.003,0.002,0.03,0.005,0
837,0.017488372,0.188,10.75,59000,74500,1970,0.185,0.94,0.022000000000000002,0.02,0.012,0.008,0.034,0.012,0.002,0.034,0.043,0.009000000000000001,0.002,0.025,0.006,0
838,0.017488372,0.188,10.75,59000,74500,1970,0.185,0.94,0.022000000000000002,0.02,0.012,0.008,0.034,0.012,0.002,0.034,0.043,0.009000000000000001,0.002,0.025,0.006,0
839,0.017488372,0.188,10.75,59500,70500,1970,0.182,0.81,0.021,0.034,0.011000000000000001,0.002,0.021,0.011000000000000001,0.002,0.026000000000000002,0.04,0.003,0.002,0.03,0.005,0
840,0.017488372,0.188,10.75,60500,73500,1970,0.162,0.85,0.017,0.026000000000000002,0.005,0.0,0.03,0.012,0.002,0.037000000000000005,0.040999999999999995,0.003,0.002,0.028999999999999998,0.006,0
841,0.017488372,0.188,10.75,61000,82000,1970,0.16699999999999998,1.0,0.017,0.046,0.008,0.005,0.04,0.008,0.001,0.033,0.035,0.002,0.001,0.032,0.004,0
842,0.017488372,0.188,10.75,61000,88000,1973,0.275,1.42,0.024,0.017,0.006,0.005,0.036000000000000004,0.009000000000000001,0.0,0.037000000000000005,0.125,0.006999999999999999,0.001,0.001,0.004,0
843,0.017488372,0.188,10.75,61500,79500,1970,0.18,0.9309999999999999,0.016,0.027999999999999997,0.006,0.004,0.027999999999999997,0.013999999999999999,0.002,0.028999999999999998,0.045,0.004,0.003,0.038,0.006,0
844,0.017488372,0.188,10.75,61500,80000,1970,0.168,1.03,0.024,0.028999999999999998,0.013000000000000001,0.0,0.039,0.011000000000000001,0.002,0.03,0.046,0.004,0.002,0.027999999999999997,0.006999999999999999,0
845,0.017488372,0.188,10.75,61500,81500,1973,0.253,1.33,0.024,0.018000000000000002,0.006,0.006,0.038,0.013999999999999999,0.0,0.055999999999999994,0.11199999999999999,0.005,0.002,0.001,0.003,0
846,0.017488372,0.188,10.75,62000,78500,1970,0.18899999999999997,1.03,0.019,0.03,0.012,0.001,0.039,0.011000000000000001,0.002,0.03,0.046,0.004,0.002,0.03,0.006999999999999999,0
847,0.017488372,0.188,10.75,62000,79500,1970,0.18899999999999997,0.94,0.033,0.023,0.009000000000000001,0.0,0.051,0.006999999999999999,0.002,0.017,0.021,0.003,0.002,0.035,0.006,0
848,0.017488372,0.188,10.75,62500,83000,1973,0.24,1.12,0.02,0.25,0.15,0.005,0.032,0.018000000000000002,0.0,0.057999999999999996,0.13,0.006999999999999999,0.0,0.01,0.0,0
849,0.017488372,0.188,10.75,63000,77000,1970,0.172,0.78,0.02,0.019,0.006999999999999999,0.002,0.027000000000000003,0.012,0.002,0.036000000000000004,0.038,0.004,0.002,0.03,0.005,0
850,0.017488372,0.188,10.75,63000,86500,1972,0.25,1.22,0.021,0.244,0.012,0.009000000000000001,0.042,0.011000000000000001,0.0,0.051,0.10099999999999999,0.006999999999999999,0.003,0.002,0.012,0
851,0.017488372,0.188,10.75,69500,86000,1972,0.24,1.18,0.022000000000000002,0.25,0.013000000000000001,0.003,0.036000000000000004,0.015,0.003,0.073,0.1,0.0,0.003,0.004,0.0,0
852,0.017488372,0.188,10.75,69500,79000,1970,0.18,0.9309999999999999,0.016,0.027999999999999997,0.006,0.004,0.027999999999999997,0.013999999999999999,0.002,0.028999999999999998,0.045,0.004,0.003,0.038,0.006,0
853,0.0188,0.188,10.0,40800,60000,1928,0.12,0.54,0.027000000000000003,0.051,0.01,0.01,0.017,0.003,0.0,0.008,0.017,0.0,0.0,0.0,0.0,1
854,0.0188,0.188,10.0,47900,53500,1928,0.1,0.48,0.032,0.062,0.009000000000000001,0.005,0.02,0.003,0.0,0.008,0.018000000000000002,0.0,0.0,0.0,0.0,1
855,0.021797101,0.188,8.625,35500,53000,1928,0.087,0.44,0.038,0.032,0.01,0.012,0.021,0.009000000000000001,0.0,0.017,0.040999999999999995,0.0,0.0,0.0,0.0,1
856,0.021797101,0.188,8.625,49000,66500,1965,0.271,0.99,0.018000000000000002,0.028999999999999998,0.02,0.005,0.017,0.0,0.0,0.009000000000000001,0.012,0.001,0.001,0.001,0.002,0
857,0.021797101,0.188,8.625,50000,73500,1962,0.257,1.04,0.02,0.019,0.013999999999999999,0.017,0.022000000000000002,0.005,0.004,0.015,0.040999999999999995,0.003,0.002,0.002,0.009000000000000001,0
858,0.021797101,0.188,8.625,51000,72750,1962,0.257,1.04,0.02,0.019,0.013999999999999999,0.017,0.022000000000000002,0.005,0.004,0.015,0.040999999999999995,0.003,0.002,0.002,0.009000000000000001,0
859,0.021797101,0.188,8.625,51500,75500,1965,0.26,1.07,0.013000000000000001,0.027000000000000003,0.012,0.003,0.019,0.0,0.002,0.009000000000000001,0.01,0.001,0.001,0.001,0.002,0
860,0.021797101,0.188,8.625,51500,71000,1979,0.19899999999999998,1.33,0.013000000000000001,0.011000000000000001,0.011000000000000001,0.001,0.01,0.004,0.002,0.011000000000000001,0.04,0.001,0.001,0.001,0.015,0
861,0.021797101,0.188,8.625,52500,72000,1982,0.205,0.8690000000000001,0.024,0.006,0.008,0.003,0.027999999999999997,0.005,0.001,0.022000000000000002,0.016,0.002,0.002,0.002,0.006,0
862,0.021797101,0.188,8.625,52500,74500,1973,0.24600000000000002,1.14,0.013999999999999999,0.027999999999999997,0.008,0.003,0.038,0.009000000000000001,0.0,0.031,0.027000000000000003,0.001,0.001,0.001,0.004,0
863,0.021797101,0.188,8.625,53000,70000,1969,0.233,0.858,0.023,0.013999999999999999,0.01,0.005,0.013999999999999999,0.005,0.0,0.012,0.012,0.001,0.001,0.001,0.006999999999999999,0
864,0.021797101,0.188,8.625,53500,66500,1960,0.23199999999999998,0.79,0.027000000000000003,0.013999999999999999,0.005,0.023,0.017,0.017,0.002,0.027000000000000003,0.198,0.017,0.002,0.003,0.009000000000000001,0
865,0.021797101,0.188,8.625,53900,74500,1961,0.237,0.97,0.021,0.053,0.012,0.004,0.024,0.005,0.003,0.009000000000000001,0.013999999999999999,0.01,0.002,0.003,0.006,0
866,0.021797101,0.188,8.625,54000,72000,1963,0.23,0.83,0.009000000000000001,0.009000000000000001,0.01,0.002,0.018000000000000002,0.005,0.002,0.013999999999999999,0.023,0.003,0.002,0.001,0.006,0
867,0.021797101,0.188,8.625,54000,65000,1969,0.225,0.8,0.018000000000000002,0.013000000000000001,0.006,0.005,0.012,0.003,0.0,0.013000000000000001,0.017,0.002,0.001,0.001,0.006,0
868,0.021797101,0.188,8.625,54500,74500,1980,0.24100000000000002,0.893,0.017,0.017,0.011000000000000001,0.002,0.022000000000000002,0.017,0.0,0.023,0.034,0.003,0.002,0.001,0.005,0
