ID,Pipe OD,Pipe WT,Yield_Strength,Tensile_Strength,%C,%Mn,%S,%P,%Si,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Ti,%Nb,Pipe Vintage,Pipe Grade
917,12.75,0.25,59500,84500,0.256,1.15,0.02,0.026,0.035,0.002,0.02,0.009,0.001,0.056,0.39,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.249,1.14,0.028,0.033,0.046,0.001,0.053,0.015,0.001,0.107,0.404,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.255,1.17,0.017,0.026,0.034,0.001,0.021,0.008,0.001,0.054,0.386,0.001,0.001,1961,X52
919,20,0.23,59500,79000,0.248,1.16,0.017,0.011,0.036,0.004,0.052,0.009,0.044,0.028,0.022,0.001,0.001,1968,X52
919,20,0.23,59500,79000,0.252,1.17,0.014,0.009,0.011,0.009,0.038,0.027,0.04,0.141,0.016,0.001,0.001,1968,X52
919,20,0.23,59500,79000,0.236,1.22,0.021,0.019,0.019,0.004,0.074,0.01,0.002,0.041,0.03,0.001,0.029,1968,X52
919,20,0.23,59500,79000,0.268,1.12,0.017,0.014,0.015,0.006,0.059,0.012,0.04,0.033,0.028,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.235,1.08,0.022,0.012,0.023,0.004,0.058,0.009,0.038,0.037,0.031,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.258,1.15,0.023,0.008,0.042,0.003,0.032,0.008,0.047,0.025,0.029,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,59500,78000,0.258,1.06,0.016,0.012,0.012,0.005,0.07,0.009,0.001,0.039,0.017,0.001,0.019,1968,X52
996,20,0.219,59500,78000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.266,1.21,0.02,0.01,0.033,0.005,0.038,0.009,0.043,0.044,0.032,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
996,20,0.219,59500,78000,0.308,1.11,0.015,0.008,0.053,0.001,0.035,0.006,0.001,0.021,0.028,0.001,0.001,1968,X52
1206,12.75,0.172,59500,79500,0.222,0.89,0.021,0.006,0.006,0.008,0.103,0.012,0,0.023,0.027,0.001,0.001,1965,X52
1206,12.75,0.172,59500,79500,0.273,1.13,0.015,0.008,0.01,0.006,0.06,0.008,0,0.017,0.021,0.001,0.001,1965,X52
917,12.75,0.25,59500,84500,0.253,1.25,0.024,0.034,0.043,0.001,0.03,0.01,0.002,0.145,0.428,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.266,1.19,0.024,0.03,0.034,0.002,0.021,0.008,0.001,0.052,0.385,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.267,1.17,0.015,0.028,0.041,0.001,0.026,0.008,0.001,0.058,0.423,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.278,1.21,0.029,0.027,0.053,0.002,0.058,0.012,0.002,0.079,0.402,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.286,1.25,0.025,0.034,0.043,0.003,0.053,0.011,0.002,0.082,0.412,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.205,1.37,0.037,0.011,0.026,0.002,0.032,0.008,0.002,0.061,0.22,0.001,0.001,1961,X52
917,12.75,0.25,59500,84500,0.282,1.15,0.021,0.029,0.035,0.002,0.02,0.008,0.001,0.05,0.414,0.001,0.001,1961,X52
1300,8.625,0.188,59500,80500,0.25,0.822,0.03,0.011,0.094,0.001,0.071,0.016,0,0.081,0.252,0.001,0.001,1967,X52
1300,8.625,0.188,59500,80500,0.25,0.824,0.033,0.011,0.093,0.001,0.071,0.016,0,0.082,0.253,0.001,0.001,1967,X52
1442,8.625,0.188,59500,74000,0.201,0.7,0.016,0.014,0.007,0.005,0.022,0.004,0,0.021,0.049,0.001,0.001,1968,X52
1442,8.625,0.188,59500,74000,0.228,0.67,0.018,0.014,0.018,0.008,0.05,0.002,0,0.008,0.009,0.001,0.001,1968,X52
1442,8.625,0.188,59500,74000,0.221,0.79,0.022,0.014,0.008,0.011,0.021,0.005,0,0.024,0.054,0.001,0.001,1968,X52
638,10.75,0.219,59600,85600,0.246,1.03,0.027,0.007,0.01,0.004,0.01,0.004,0.002,0.008,0.013,0.002,0.002,1961,X52
638,10.75,0.219,59600,91500,0.246,1.03,0.027,0.007,0.01,0.004,0.01,0.004,0.002,0.008,0.013,0.002,0.002,1961,X52
638,10.75,0.219,59600,85600,0.272,1.07,0.017,0.007,0.013,0.004,0.009,0.005,0.002,0.01,0.024,0.002,0.002,1961,X52
638,10.75,0.219,59600,91500,0.272,1.07,0.017,0.007,0.013,0.004,0.009,0.005,0.002,0.01,0.024,0.002,0.002,1961,X52
638,10.75,0.219,59600,85600,0.281,1.07,0.014,0.009,0.009,0.006,0.015,0.019,0.002,0.011,0.02,0.002,0.002,1961,X52
638,10.75,0.219,59600,91500,0.281,1.07,0.014,0.009,0.009,0.006,0.015,0.019,0.002,0.011,0.02,0.002,0.002,1961,X52
638,10.75,0.219,59600,85600,0.288,1.06,0.021,0.009,0.011,0.003,0.015,0.006,0.002,0.008,0.017,0.002,0.001,1961,X52
638,10.75,0.219,59600,91500,0.288,1.06,0.021,0.009,0.011,0.003,0.015,0.006,0.002,0.008,0.017,0.002,0.001,1961,X52
638,10.75,0.219,59600,85600,0.299,1.16,0.016,0.008,0.01,0.009,0.012,0.006,0.002,0.008,0.014,0.002,0.002,1961,X52
638,10.75,0.219,59600,91500,0.299,1.16,0.016,0.008,0.01,0.009,0.012,0.006,0.002,0.008,0.014,0.002,0.002,1961,X52
638,10.75,0.219,59600,85600,0.311,1.18,0.017,0.008,0.01,0.003,0.013,0.01,0.003,0.009,0.021,0.002,0.002,1961,X52
638,10.75,0.219,59600,91500,0.311,1.18,0.017,0.008,0.01,0.003,0.013,0.01,0.003,0.009,0.021,0.002,0.002,1961,X52
1507,14,0.281,59700,88100,0.24,1.19,0.022,0.029,0.028,0.001,0.076,0.011,0,0.037,0.04,0.001,0.001,1965,X52
1507,14,0.281,59700,88100,0.274,1.09,0.006,0.011,0.046,0.001,0.011,0.006,0.032,0.01,0.081,0.001,0.001,1965,X52
146,24,0.25,60000,79500,0.3,0.93,0.02,0.012,0.068,0.003,0.039,0.008,0.002,0.061,0.27,0.002,0.002,1953,X52
329,12.75,0.25,60000,76000,0.267,0.917,0.016,0.011,0.005,0.011,0.029,0.008,0.001,0.012,0.031,0.006,0.002,1958,X52
644,16,0.25,60000,85000,0.275,1.25,0.023,0.027,0.068,0.001,0.028,0.017,0.004,0.105,0.364,0.003,0.004,1961,X52
644,16,0.25,60000,85000,0.274,1.23,0.025,0.032,0.218,0.019,0.032,0.012,0.003,0.068,0.383,0.003,0.003,1961,X52
146,24,0.25,60000,79500,0.25,0.77,0.019,0.021,0.055,0.002,0.018,0.004,0.002,0.032,0.22,0.002,0.002,1953,X52
992,18,0.219,60000,82000,0.262,1.16,0.027,0.018,0.009,0.005,0.076,0.014,0.002,0.02,0.03,0.001,0.001,1962,X52
1012,8.625,0.156,60000,85000,0.291,1.25,0.019,0.009,0.015,0.005,0.054,0.024,0.043,0.081,0.076,0.001,0.001,1965,X52
1023,8.625,0.188,60000,88500,0.276,0.851,0.033,0.011,0.035,0.002,0.028,0.008,0,0.062,0.191,0.001,0.001,1967,X52
644,16,0.25,60000,85000,0.288,1.18,0.019,0.026,0.029,0.002,0.022,0.018,0.003,0.068,0.346,0.002,0.003,1961,X52
644,16,0.25,60000,85000,0.268,1.17,0.026,0.027,0.037,0.019,0.025,0.012,0.003,0.078,0.395,0.003,0.003,1961,X52
644,16,0.25,60000,85000,0.266,1.17,0.02,0.029,0.038,0.002,0.024,0.02,0.003,0.097,0.418,0.002,0.004,1961,X52
644,16,0.25,60000,85000,0.279,1.15,0.02,0.029,0.04,0.004,0.035,0.015,0.003,0.07,0.357,0.002,0.004,1961,X52
1364,24,0.281,60000,82500,0.263,1.11,0.019,0.012,0.06,0.002,0.055,0.008,0,0.012,0.014,0.001,0.001,1960,X52
